,iso_code,2019,2020,2021,sum_new_cases,sum_new_deaths,sum_new_cases_per_million,sum_new_deaths_per_million,average_icu_patients,average_icu_patients_per_million,average_hosp_patients_per_million
986,BRN,30748.7374865551,27179.4119853371,31449.0765620727,129.0,1.0,287.303,2.227,0.0,0.0,0.0
987,BRN,30748.7374865551,27179.4119853371,31449.0765620727,9.0,0.0,20.043,0.0,0.0,0.0,0.0
988,BRN,30748.7374865551,27179.4119853371,31449.0765620727,3.0,1.0,6.680999999999999,2.227,0.0,0.0,0.0
989,BRN,30748.7374865551,27179.4119853371,31449.0765620727,0.0,1.0,0.0,2.227,0.0,0.0,0.0
990,BRN,30748.7374865551,27179.4119853371,31449.0765620727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,BRN,30748.7374865551,27179.4119853371,31449.0765620727,3.0,0.0,6.680999999999999,0.0,0.0,0.0,0.0
992,BRN,30748.7374865551,27179.4119853371,31449.0765620727,2.0,0.0,4.454,0.0,0.0,0.0,0.0
993,BRN,30748.7374865551,27179.4119853371,31449.0765620727,2.0,0.0,4.454,0.0,0.0,0.0,0.0
994,BRN,30748.7374865551,27179.4119853371,31449.0765620727,2.0,0.0,4.454,0.0,0.0,0.0,0.0
995,BRN,30748.7374865551,27179.4119853371,31449.0765620727,7.0,0.0,15.59,0.0,0.0,0.0,0.0
996,BRN,30748.7374865551,27179.4119853371,31449.0765620727,23.0,0.0,51.22399999999998,0.0,0.0,0.0,0.0
997,BRN,30748.7374865551,27179.4119853371,31449.0765620727,6.0,0.0,13.362,0.0,0.0,0.0,0.0
998,BRN,30748.7374865551,27179.4119853371,31449.0765620727,26.0,0.0,57.902999999999984,0.0,0.0,0.0,0.0
999,BRN,30748.7374865551,27179.4119853371,31449.0765620727,12.0,0.0,26.724,0.0,0.0,0.0,0.0
1000,BRN,30748.7374865551,27179.4119853371,31449.0765620727,18.0,0.0,40.08699999999999,0.0,0.0,0.0,0.0
1001,BRN,30748.7374865551,27179.4119853371,31449.0765620727,18.0,0.0,40.086999999999996,0.0,0.0,0.0,0.0
1002,BRN,30748.7374865551,27179.4119853371,31449.0765620727,77.0,0.0,171.49,0.0,0.0,0.0,0.0
1003,BRN,30748.7374865551,27179.4119853371,31449.0765620727,2375.0,6.0,5289.509000000001,13.362,0.0,0.0,0.0
1004,BRN,30748.7374865551,27179.4119853371,31449.0765620727,4404.0,33.0,9808.42,73.492,0.0,0.0,0.0
1005,BRN,30748.7374865551,27179.4119853371,31449.0765620727,6014.0,46.0,13394.149000000001,102.446,0.0,0.0,0.0
1006,BRN,30748.7374865551,27179.4119853371,31449.0765620727,1928.0,9.0,4293.966000000001,20.043,0.0,0.0,0.0
1007,BRN,30748.7374865551,27179.4119853371,31449.0765620727,430.0,1.0,957.6799999999997,2.227,0.0,0.0,0.0
1008,BRN,30748.7374865551,27179.4119853371,31449.0765620727,1006.0,0.0,2240.524,0.0,0.0,0.0,0.0
1009,BRN,30748.7374865551,27179.4119853371,31449.0765620727,47066.0,27.0,104823.586,60.133,0.0,0.0,0.0
1010,BRN,30748.7374865551,27179.4119853371,31449.0765620727,70870.0,83.0,157838.93999999997,184.85100000000003,0.0,0.0,0.0
1011,BRN,30748.7374865551,27179.4119853371,31449.0765620727,7438.0,10.0,16565.625,22.27,0.0,0.0,0.0
1012,BRN,30748.7374865551,27179.4119853371,31449.0765620727,6824.0,5.0,15198.149000000003,11.135,0.0,0.0,0.0
1013,BRN,30748.7374865551,27179.4119853371,31449.0765620727,15226.0,2.0,33910.761,4.454,0.0,0.0,0.0
1014,BRN,30748.7374865551,27179.4119853371,31449.0765620727,41990.0,0.0,93518.51299999998,0.0,0.0,0.0,0.0
1015,BRN,30748.7374865551,27179.4119853371,31449.0765620727,14355.0,0.0,31970.905,0.0,0.0,0.0,0.0
1016,BRN,30748.7374865551,27179.4119853371,31449.0765620727,7511.0,0.0,16728.211,0.0,0.0,0.0,0.0
1017,BRN,30748.7374865551,27179.4119853371,31449.0765620727,9900.0,0.0,22048.898999999998,0.0,0.0,0.0,0.0
1018,BRN,30748.7374865551,27179.4119853371,31449.0765620727,20265.0,0.0,45133.428,0.0,0.0,0.0,0.0
1019,BRN,30748.7374865551,27179.4119853371,31449.0765620727,8898.0,0.0,19817.284,0.0,0.0,0.0,0.0
1020,BRN,30748.7374865551,27179.4119853371,31449.0765620727,9248.0,0.0,20596.79,0.0,0.0,0.0,0.0
1021,BRN,30748.7374865551,27179.4119853371,31449.0765620727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,BTN,3303.96421053812,3009.92417072191,3266.36490519183,4.0,0.0,5.112,0.0,0.0,0.0,0.0
1023,BTN,3303.96421053812,3009.92417072191,3266.36490519183,3.0,0.0,3.834,0.0,0.0,0.0,0.0
1024,BTN,3303.96421053812,3009.92417072191,3266.36490519183,36.0,0.0,46.007999999999996,0.0,0.0,0.0,0.0
1025,BTN,3303.96421053812,3009.92417072191,3266.36490519183,34.0,0.0,43.45199999999999,0.0,0.0,0.0,0.0
1026,BTN,3303.96421053812,3009.92417072191,3266.36490519183,24.0,0.0,30.672,0.0,0.0,0.0,0.0
1027,BTN,3303.96421053812,3009.92417072191,3266.36490519183,124.0,0.0,158.47299999999998,0.0,0.0,0.0,0.0
1028,BTN,3303.96421053812,3009.92417072191,3266.36490519183,57.0,0.0,72.846,0.0,0.0,0.0,0.0
1029,BTN,3303.96421053812,3009.92417072191,3266.36490519183,67.0,0.0,85.62599999999999,0.0,0.0,0.0,0.0
1030,BTN,3303.96421053812,3009.92417072191,3266.36490519183,61.0,0.0,77.95799999999998,0.0,0.0,0.0,0.0
1031,BTN,3303.96421053812,3009.92417072191,3266.36490519183,260.0,0.0,332.28499999999997,0.0,0.0,0.0,0.0
1032,BTN,3303.96421053812,3009.92417072191,3266.36490519183,189.0,1.0,241.54499999999996,1.278,0.0,0.0,0.0
1033,BTN,3303.96421053812,3009.92417072191,3266.36490519183,8.0,0.0,10.224000000000002,0.0,0.0,0.0,0.0
1034,BTN,3303.96421053812,3009.92417072191,3266.36490519183,6.0,0.0,7.668000000000001,0.0,0.0,0.0,0.0
1035,BTN,3303.96421053812,3009.92417072191,3266.36490519183,201.0,0.0,256.88,0.0,0.0,0.0,0.0
1036,BTN,3303.96421053812,3009.92417072191,3266.36490519183,546.0,0.0,697.7969999999999,0.0,0.0,0.0,0.0
1037,BTN,3303.96421053812,3009.92417072191,3266.36490519183,480.0,0.0,613.4490000000002,0.0,0.0,0.0,0.0
1038,BTN,3303.96421053812,3009.92417072191,3266.36490519183,415.0,1.0,530.3760000000001,1.278,0.0,0.0,0.0
1039,BTN,3303.96421053812,3009.92417072191,3266.36490519183,81.0,1.0,103.518,1.278,0.0,0.0,0.0
1040,BTN,3303.96421053812,3009.92417072191,3266.36490519183,5.0,0.0,6.390000000000001,0.0,0.0,0.0,0.0
1041,BTN,3303.96421053812,3009.92417072191,3266.36490519183,20.0,0.0,25.559999999999995,0.0,0.0,0.0,0.0
1042,BTN,3303.96421053812,3009.92417072191,3266.36490519183,19.0,0.0,24.282000000000004,0.0,0.0,0.0,0.0
1043,BTN,3303.96421053812,3009.92417072191,3266.36490519183,20.0,0.0,25.559999999999995,0.0,0.0,0.0,0.0
1044,BTN,3303.96421053812,3009.92417072191,3266.36490519183,2231.0,1.0,2851.2760000000003,1.278,0.0,0.0,0.0
1045,BTN,3303.96421053812,3009.92417072191,3266.36490519183,7811.0,2.0,9982.658,2.556,0.0,0.0,0.0
1046,BTN,3303.96421053812,3009.92417072191,3266.36490519183,15399.0,4.0,19680.312999999995,5.112,0.0,0.0,0.0
1047,BTN,3303.96421053812,3009.92417072191,3266.36490519183,31062.0,11.0,39698.02900000001,14.058000000000002,0.0,0.0,0.0
1048,BTN,3303.96421053812,3009.92417072191,3266.36490519183,465.0,0.0,594.28,0.0,0.0,0.0,0.0
1049,BTN,3303.96421053812,3009.92417072191,3266.36490519183,101.0,0.0,129.07999999999998,0.0,0.0,0.0,0.0
1050,BTN,3303.96421053812,3009.92417072191,3266.36490519183,639.0,0.0,816.658,0.0,0.0,0.0,0.0
1051,BTN,3303.96421053812,3009.92417072191,3266.36490519183,708.0,0.0,904.8420000000001,0.0,0.0,0.0,0.0
1052,BTN,3303.96421053812,3009.92417072191,3266.36490519183,893.0,0.0,1141.277,0.0,0.0,0.0,0.0
1053,BTN,3303.96421053812,3009.92417072191,3266.36490519183,411.0,0.0,525.268,0.0,0.0,0.0,0.0
1054,BTN,3303.96421053812,3009.92417072191,3266.36490519183,123.0,0.0,157.197,0.0,0.0,0.0,0.0
1055,BTN,3303.96421053812,3009.92417072191,3266.36490519183,21.0,0.0,26.838,0.0,0.0,0.0,0.0
1056,BTN,3303.96421053812,3009.92417072191,3266.36490519183,81.0,0.0,103.52,0.0,0.0,0.0,0.0
1057,BTN,3303.96421053812,3009.92417072191,3266.36490519183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,BWA,6679.16767381458,5863.20324072216,6805.22127398897,4.0,1.0,1.521,0.38,0.0,0.0,0.0
1059,BWA,6679.16767381458,5863.20324072216,6805.22127398897,19.0,0.0,7.2219999999999995,0.0,0.0,0.0,0.0
1060,BWA,6679.16767381458,5863.20324072216,6805.22127398897,12.0,0.0,4.561999999999999,0.0,0.0,0.0,0.0
1061,BWA,6679.16767381458,5863.20324072216,6805.22127398897,192.0,0.0,72.996,0.0,0.0,0.0,0.0
1062,BWA,6679.16767381458,5863.20324072216,6805.22127398897,577.0,1.0,219.367,0.38,0.0,0.0,0.0
1063,BWA,6679.16767381458,5863.20324072216,6805.22127398897,829.0,4.0,315.17199999999997,1.521,0.0,0.0,0.0
1064,BWA,6679.16767381458,5863.20324072216,6805.22127398897,1539.0,10.0,585.1030000000001,3.801,0.0,0.0,0.0
1065,BWA,6679.16767381458,5863.20324072216,6805.22127398897,3470.0,8.0,1319.2419999999997,3.041,0.0,0.0,0.0
1066,BWA,6679.16767381458,5863.20324072216,6805.22127398897,4100.0,10.0,1558.757,3.803,0.0,0.0,0.0
1067,BWA,6679.16767381458,5863.20324072216,6805.22127398897,4063.0,8.0,1544.69,3.04,0.0,0.0,0.0
1068,BWA,6679.16767381458,5863.20324072216,6805.22127398897,6488.0,92.0,2466.639,34.978,0.0,0.0,0.0
1069,BWA,6679.16767381458,5863.20324072216,6805.22127398897,7078.0,176.0,2690.9469999999997,66.912,0.0,0.0,0.0
1070,BWA,6679.16767381458,5863.20324072216,6805.22127398897,11477.0,258.0,4363.379,98.087,0.0,0.0,0.0
1071,BWA,6679.16767381458,5863.20324072216,6805.22127398897,7086.0,144.0,2693.99,54.74600000000001,0.0,0.0,0.0
1072,BWA,6679.16767381458,5863.20324072216,6805.22127398897,8039.0,137.0,3056.3050000000003,52.084999999999994,0.0,0.0,0.0
1073,BWA,6679.16767381458,5863.20324072216,6805.22127398897,14707.0,276.0,5591.3769999999995,104.93299999999999,0.0,0.0,0.0
1074,BWA,6679.16767381458,5863.20324072216,6805.22127398897,37010.0,444.0,14070.637999999999,168.803,0.0,0.0,0.0
1075,BWA,6679.16767381458,5863.20324072216,6805.22127398897,50237.0,692.0,19099.341999999997,263.089,0.0,0.0,0.0
1076,BWA,6679.16767381458,5863.20324072216,6805.22127398897,22293.0,107.0,8475.460000000001,40.679,0.0,0.0,0.0
1077,BWA,6679.16767381458,5863.20324072216,6805.22127398897,7374.0,38.0,2803.484,14.447,0.0,0.0,0.0
1078,BWA,6679.16767381458,5863.20324072216,6805.22127398897,8474.0,12.0,3221.6849999999995,4.561,0.0,0.0,0.0
1079,BWA,6679.16767381458,5863.20324072216,6805.22127398897,24441.0,26.0,9292.094,9.884,0.0,0.0,0.0
1080,BWA,6679.16767381458,5863.20324072216,6805.22127398897,33527.0,137.0,12746.455,52.085,0.0,0.0,0.0
1081,BWA,6679.16767381458,5863.20324072216,6805.22127398897,10914.0,38.0,4149.3369999999995,14.447000000000001,0.0,0.0,0.0
1082,BWA,6679.16767381458,5863.20324072216,6805.22127398897,41576.0,67.0,15806.562,25.471999999999998,0.0,0.0,0.0
1083,BWA,6679.16767381458,5863.20324072216,6805.22127398897,458.0,2.0,174.125,0.76,0.0,0.0,0.0
1084,BWA,6679.16767381458,5863.20324072216,6805.22127398897,2142.0,9.0,814.357,3.4210000000000003,0.0,0.0,0.0
1085,BWA,6679.16767381458,5863.20324072216,6805.22127398897,14643.0,53.0,5567.045,20.149,0.0,0.0,0.0
1086,BWA,6679.16767381458,5863.20324072216,6805.22127398897,2701.0,20.0,1026.8790000000001,7.603,0.0,0.0,0.0
1087,BWA,6679.16767381458,5863.20324072216,6805.22127398897,394.0,8.0,149.793,3.041,0.0,0.0,0.0
1088,BWA,6679.16767381458,5863.20324072216,6805.22127398897,444.0,11.0,168.80200000000002,4.181,0.0,0.0,0.0
1089,BWA,6679.16767381458,5863.20324072216,6805.22127398897,36.0,1.0,13.687,0.38,0.0,0.0,0.0
1090,BWA,6679.16767381458,5863.20324072216,6805.22127398897,289.0,0.0,109.873,0.0,0.0,0.0,0.0
1091,BWA,6679.16767381458,5863.20324072216,6805.22127398897,3187.0,4.0,1211.648,1.521,0.0,0.0,0.0
1092,BWA,6679.16767381458,5863.20324072216,6805.22127398897,1367.0,88.0,519.711,33.455999999999996,0.0,0.0,0.0
1093,BWA,6679.16767381458,5863.20324072216,6805.22127398897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,CAF,426.408762581226,435.469251582856,461.137490166508,3.0,0.0,0.5369999999999999,0.0,0.0,0.0,0.0
1095,CAF,426.408762581226,435.469251582856,461.137490166508,47.0,0.0,8.423,0.0,0.0,0.0,0.0
1096,CAF,426.408762581226,435.469251582856,461.137490166508,961.0,2.0,172.24599999999998,0.358,0.0,0.0,0.0
1097,CAF,426.408762581226,435.469251582856,461.137490166508,2734.0,45.0,490.03800000000007,8.064,0.0,0.0,0.0
1098,CAF,426.408762581226,435.469251582856,461.137490166508,863.0,12.0,154.68200000000002,2.1490000000000005,0.0,0.0,0.0
1099,CAF,426.408762581226,435.469251582856,461.137490166508,103.0,3.0,18.462,0.5369999999999999,0.0,0.0,0.0
1100,CAF,426.408762581226,435.469251582856,461.137490166508,118.0,0.0,21.147,0.0,0.0,0.0,0.0
1101,CAF,426.408762581226,435.469251582856,461.137490166508,37.0,0.0,6.631000000000002,0.0,0.0,0.0,0.0
1102,CAF,426.408762581226,435.469251582856,461.137490166508,47.0,1.0,8.424000000000001,0.179,0.0,0.0,0.0
1103,CAF,426.408762581226,435.469251582856,461.137490166508,50.0,0.0,8.961,0.0,0.0,0.0,0.0
1104,CAF,426.408762581226,435.469251582856,461.137490166508,18.0,0.0,3.225,0.0,0.0,0.0,0.0
1105,CAF,426.408762581226,435.469251582856,461.137490166508,23.0,0.0,4.123,0.0,0.0,0.0,0.0
1106,CAF,426.408762581226,435.469251582856,461.137490166508,157.0,4.0,28.139000000000003,0.7169999999999999,0.0,0.0,0.0
1107,CAF,426.408762581226,435.469251582856,461.137490166508,1250.0,21.0,224.049,3.7620000000000005,0.0,0.0,0.0
1108,CAF,426.408762581226,435.469251582856,461.137490166508,680.0,10.0,121.88100000000001,1.7910000000000001,0.0,0.0,0.0
1109,CAF,426.408762581226,435.469251582856,461.137490166508,50.0,0.0,8.961000000000002,0.0,0.0,0.0,0.0
1110,CAF,426.408762581226,435.469251582856,461.137490166508,10.0,0.0,1.7919999999999998,0.0,0.0,0.0,0.0
1111,CAF,426.408762581226,435.469251582856,461.137490166508,4145.0,2.0,742.9449999999999,0.358,0.0,0.0,0.0
1112,CAF,426.408762581226,435.469251582856,461.137490166508,75.0,0.0,13.442,0.0,0.0,0.0,0.0
1113,CAF,426.408762581226,435.469251582856,461.137490166508,147.0,0.0,26.347,0.0,0.0,0.0,0.0
1114,CAF,426.408762581226,435.469251582856,461.137490166508,190.0,1.0,34.056000000000004,0.179,0.0,0.0,0.0
1115,CAF,426.408762581226,435.469251582856,461.137490166508,455.0,0.0,81.554,0.0,0.0,0.0,0.0
1116,CAF,426.408762581226,435.469251582856,461.137490166508,1756.0,9.0,314.744,1.612,0.0,0.0,0.0
1117,CAF,426.408762581226,435.469251582856,461.137490166508,306.0,3.0,54.848,0.5369999999999999,0.0,0.0,0.0
1118,CAF,426.408762581226,435.469251582856,461.137490166508,424.0,0.0,75.99799999999999,0.0,0.0,0.0,0.0
1119,CAF,426.408762581226,435.469251582856,461.137490166508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,CAF,426.408762581226,435.469251582856,461.137490166508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,CAF,426.408762581226,435.469251582856,461.137490166508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,CAF,426.408762581226,435.469251582856,461.137490166508,115.0,0.0,20.612000000000002,0.0,0.0,0.0,0.0
1123,CAF,426.408762581226,435.469251582856,461.137490166508,98.0,0.0,17.564999999999998,0.0,0.0,0.0,0.0
1124,CAF,426.408762581226,435.469251582856,461.137490166508,51.0,0.0,9.141,0.0,0.0,0.0,0.0
1125,CAF,426.408762581226,435.469251582856,461.137490166508,347.0,0.0,62.194,0.0,0.0,0.0,0.0
1126,CAF,426.408762581226,435.469251582856,461.137490166508,51.0,0.0,9.141,0.0,0.0,0.0,0.0
1127,CAF,426.408762581226,435.469251582856,461.137490166508,40.0,0.0,7.17,0.0,0.0,0.0,0.0
1128,CAF,426.408762581226,435.469251582856,461.137490166508,17.0,0.0,3.047,0.0,0.0,0.0,0.0
1129,CAF,426.408762581226,435.469251582856,461.137490166508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,CAN,46328.6718408497,43258.2638715601,51987.9390529728,4.0,0.0,0.10400000000000001,0.0,0.0,0.0,0.0
1131,CAN,46328.6718408497,43258.2638715601,51987.9390529728,29.0,0.0,0.7540000000000001,0.0,0.0,0.0,0.0
1132,CAN,46328.6718408497,43258.2638715601,51987.9390529728,10678.0,152.0,277.678,3.952,0.0,0.0,0.0
1133,CAN,46328.6718408497,43258.2638715601,51987.9390529728,46503.0,3903.0,1209.305,101.499,466.43333333333334,12.12966666666667,50.87583333333332
1134,CAN,46328.6718408497,43258.2638715601,51987.9390529728,34853.0,3773.0,906.3480000000002,98.117,394.8709677419355,10.268548387096772,73.08883870967742
1135,CAN,46328.6718408497,43258.2638715601,51987.9390529728,12541.0,894.0,326.12999999999994,23.244,192.73333333333332,5.0120000000000005,34.60473333333333
1136,CAN,46328.6718408497,43258.2638715601,51987.9390529728,12278.0,259.0,319.28999999999996,6.734000000000001,70.0,1.8199999999999996,13.55441935483871
1137,CAN,46328.6718408497,43258.2638715601,51987.9390529728,12708.0,166.0,330.469,4.315999999999999,63.32258064516129,1.6463870967741938,7.209032258064517
1138,CAN,46328.6718408497,43258.2638715601,51987.9390529728,32966.0,197.0,857.2769999999999,5.122,77.3,2.01,9.233366666666667
1139,CAN,46328.6718408497,43258.2638715601,51987.9390529728,75284.0,883.0,1957.75,22.958000000000002,192.32258064516128,5.0013870967741925,24.710548387096775
1140,CAN,46328.6718408497,43258.2638715601,51987.9390529728,145624.0,1997.0,3786.9359999999997,51.92300000000001,365.1333333333333,9.495166666666666,48.998433333333324
1141,CAN,46328.6718408497,43258.2638715601,51987.9390529728,206781.0,3513.0,5377.3150000000005,91.35799999999999,664.6774193548387,17.284774193548387,89.69258064516127
1142,CAN,46328.6718408497,43258.2638715601,51987.9390529728,192663.0,4297.0,5010.175999999999,111.74899999999998,852.741935483871,22.17529032258065,116.18638709677418
1143,CAN,46328.6718408497,43258.2638715601,51987.9390529728,87110.0,1962.0,2265.2840000000006,51.01500000000001,627.25,16.311642857142854,70.25407142857144
1144,CAN,46328.6718408497,43258.2638715601,51987.9390529728,120640.0,965.0,3137.2290000000003,25.089999999999996,597.1290322580645,15.528354838709681,59.41770967741935
1145,CAN,46328.6718408497,43258.2638715601,51987.9390529728,239868.0,1260.0,6237.739,32.76,1113.5333333333333,28.95736666666667,101.25513333333333
1146,CAN,46328.6718408497,43258.2638715601,51987.9390529728,156561.0,1328.0,4071.349999999999,34.528000000000006,1190.2903225806451,30.95332258064516,91.45751612903229
1147,CAN,46328.6718408497,43258.2638715601,51987.9390529728,32657.0,748.0,849.2420000000001,19.448,560.4666666666667,14.574833333333332,38.615533333333325
1148,CAN,46328.6718408497,43258.2638715601,51987.9390529728,15219.0,303.0,395.77,7.878,237.61290322580646,6.179064516129032,16.533161290322578
1149,CAN,46328.6718408497,43258.2638715601,51987.9390529728,69314.0,335.0,1802.5040000000001,8.71,253.48387096774192,6.591838709677419,20.37361290322581
1150,CAN,46328.6718408497,43258.2638715601,51987.9390529728,124745.0,930.0,3243.9799999999996,24.180000000000003,616.6,16.034666666666663,51.68813333333333
1151,CAN,46328.6718408497,43258.2638715601,51987.9390529728,91140.0,1107.0,2370.0850000000005,28.781999999999993,671.0,17.44922580645161,60.85635483870967
1152,CAN,46328.6718408497,43258.2638715601,51987.9390529728,78029.0,718.0,2029.135,18.668,477.6,12.419766666666668,46.173399999999994
1153,CAN,46328.6718408497,43258.2638715601,51987.9390529728,425540.0,632.0,11066.115,16.432,456.258064516129,11.864774193548387,48.000870967741925
1154,CAN,46328.6718408497,43258.2638715601,51987.9390529728,849919.0,3550.0,22102.036,92.31700000000002,1030.6451612903227,26.80183870967742,229.675935483871
1155,CAN,46328.6718408497,43258.2638715601,51987.9390529728,228746.0,2724.0,5948.510000000001,70.836,815.1785714285714,21.19860714285715,185.8428928571428
1156,CAN,46328.6718408497,43258.2638715601,51987.9390529728,187510.0,1361.0,4876.174,35.387,423.06451612903226,11.001806451612904,111.95519354838713
1157,CAN,46328.6718408497,43258.2638715601,51987.9390529728,283300.0,1668.0,7367.178999999999,43.37399999999999,412.56666666666666,10.728733333333333,164.50849999999997
1158,CAN,46328.6718408497,43258.2638715601,51987.9390529728,118996.0,1754.0,3094.477,45.61,328.64516129032256,8.546451612903224,148.9877741935484
1159,CAN,46328.6718408497,43258.2638715601,51987.9390529728,78174.0,933.0,2032.903,24.259999999999994,175.63333333333333,4.567466666666666,89.5053333333333
1160,CAN,46328.6718408497,43258.2638715601,51987.9390529728,130388.0,999.0,3390.725,25.976000000000003,225.70967741935485,5.869451612903225,119.0578064516129
1161,CAN,46328.6718408497,43258.2638715601,51987.9390529728,110085.0,1214.0,2862.7449999999994,31.567000000000004,261.258064516129,6.793709677419355,135.9727419354839
1162,CAN,46328.6718408497,43258.2638715601,51987.9390529728,84424.0,1256.0,2195.4339999999997,32.660999999999994,221.63333333333333,5.763466666666665,123.63243333333335
1163,CAN,46328.6718408497,43258.2638715601,51987.9390529728,89529.0,1253.0,2328.191,32.58200000000001,259.5806451612903,6.7500967741935485,154.8128387096774
1164,CAN,46328.6718408497,43258.2638715601,51987.9390529728,63581.0,1328.0,1653.415,34.532000000000004,262.8333333333333,6.834666666666667,149.26466666666667
1165,CAN,46328.6718408497,43258.2638715601,51987.9390529728,72716.0,1236.0,1890.969,32.14,250.06451612903226,6.502677419354838,142.8624193548387
1166,CAN,46328.6718408497,43258.2638715601,51987.9390529728,58972.0,1323.0,1533.5630000000003,34.40300000000001,182.38709677419354,4.742806451612903,103.85674193548387
1167,CAN,46328.6718408497,43258.2638715601,51987.9390529728,1172.0,29.0,30.478,0.754,0.0,0.0,0.0
1168,CHE,84121.9310304414,85656.322666307,91991.6004583563,18.0,0.0,2.059,0.0,0.0,0.0,0.0
1169,CHE,84121.9310304414,85656.322666307,91991.6004583563,16587.0,485.0,1897.7240000000002,55.48500000000001,26.70967741935484,3.0558709677419356,10.215741935483871
1170,CHE,84121.9310304414,85656.322666307,91991.6004583563,12981.0,1180.0,1485.161,135.00099999999998,355.43333333333334,40.665233333333326,137.81093333333334
1171,CHE,84121.9310304414,85656.322666307,91991.6004583563,1276.0,131.0,145.987,14.987000000000002,79.51612903225806,9.097483870967743,33.787967741935475
1172,CHE,84121.9310304414,85656.322666307,91991.6004583563,852.0,13.0,97.47500000000002,1.486,21.2,2.425466666666666,9.5457
1173,CHE,84121.9310304414,85656.322666307,91991.6004583563,3518.0,18.0,402.49600000000004,2.0560000000000005,25.677419354838708,2.937774193548387,11.03141935483871
1174,CHE,84121.9310304414,85656.322666307,91991.6004583563,6945.0,21.0,794.5799999999998,2.396,32.58064516129032,3.7275483870967747,13.670193548387095
1175,CHE,84121.9310304414,85656.322666307,91991.6004583563,11105.0,60.0,1270.524,6.863,29.8,3.4094,15.632233333333335
1176,CHE,84121.9310304414,85656.322666307,91991.6004583563,100969.0,470.0,11551.894,53.772,99.74193548387096,11.411516129032258,79.77341935483871
1177,CHE,84121.9310304414,85656.322666307,91991.6004583563,172821.0,2675.0,19772.504000000004,306.04699999999997,476.8,54.55073333333335,383.3851333333334
1178,CHE,84121.9310304414,85656.322666307,91991.6004583563,125224.0,2820.0,14326.917,322.63899999999995,458.35483870967744,52.44048387096774,314.98270967741934
1179,CHE,84121.9310304414,85656.322666307,91991.6004583563,69024.0,1650.0,7897.058000000001,188.77599999999998,358.7741935483871,41.047451612903224,234.82535483870964
1180,CHE,84121.9310304414,85656.322666307,91991.6004583563,33612.0,580.0,3845.5589999999997,66.359,223.82142857142858,25.607428571428574,124.22107142857145
1181,CHE,84121.9310304414,85656.322666307,91991.6004583563,46192.0,281.0,5284.840000000001,32.15,168.03225806451613,19.22464516129032,98.62532258064515
1182,CHE,84121.9310304414,85656.322666307,91991.6004583563,58850.0,258.0,6733.047,29.518999999999995,220.46666666666667,25.223666666666666,119.27656666666667
1183,CHE,84121.9310304414,85656.322666307,91991.6004583563,34766.0,157.0,3977.59,17.962,183.58064516129033,21.003483870967738,85.37593548387096
1184,CHE,84121.9310304414,85656.322666307,91991.6004583563,8264.0,63.0,945.4870000000002,7.207000000000001,83.56666666666666,9.560933333333336,30.55136666666667
1185,CHE,84121.9310304414,85656.322666307,91991.6004583563,14661.0,20.0,1677.3680000000002,2.287,30.516129032258064,3.4913870967741936,13.444967741935484
1186,CHE,84121.9310304414,85656.322666307,91991.6004583563,62001.0,106.0,7093.553,12.127,142.16129032258064,16.26464516129032,60.179806451612905
1187,CHE,84121.9310304414,85656.322666307,91991.6004583563,60697.0,192.0,6944.361000000002,21.962999999999997,251.83333333333334,28.8124,84.75903333333332
1188,CHE,84121.9310304414,85656.322666307,91991.6004583563,32195.0,157.0,3683.44,17.96,127.45161290322581,14.581774193548387,47.007870967741944
1189,CHE,84121.9310304414,85656.322666307,91991.6004583563,142104.0,288.0,16258.161999999998,32.948,148.46666666666667,16.986133333333335,88.87386666666666
1190,CHE,84121.9310304414,85656.322666307,91991.6004583563,317953.0,699.0,36377.102000000006,79.97199999999998,291.38709677419354,33.33764516129032,183.95706451612904
1191,CHE,84121.9310304414,85656.322666307,91991.6004583563,887924.0,532.0,101587.65900000001,60.86599999999999,254.32258064516128,29.097096774193542,210.4669677419355
1192,CHE,84121.9310304414,85656.322666307,91991.6004583563,581412.0,395.0,66519.52799999999,45.193999999999996,179.21428571428572,20.50392857142857,199.60514285714288
1193,CHE,84121.9310304414,85656.322666307,91991.6004583563,695548.0,464.0,79577.86400000002,53.08400000000001,141.67741935483872,16.209419354838708,194.5160645161291
1194,CHE,84121.9310304414,85656.322666307,91991.6004583563,122099.0,148.0,13969.384,16.933000000000003,83.7,9.576100000000002,139.35176666666666
1195,CHE,84121.9310304414,85656.322666307,91991.6004583563,55388.0,89.0,6336.958,10.179000000000002,39.354838709677416,4.502483870967744,59.29787096774194
1196,CHE,84121.9310304414,85656.322666307,91991.6004583563,84744.0,31.0,9695.587,3.5460000000000003,29.033333333333335,3.3216666666666668,58.810633333333335
1197,CHE,84121.9310304414,85656.322666307,91991.6004583563,189529.0,60.0,21684.072,6.864,49.87096774193548,5.7057419354838705,126.20564516129033
