location,Month-Year,new_cases
Guatemala,Nov-22,15969
Guatemala,Dec-22,47664
Guatemala,Jan-23,23721
Guatemala,Feb-23,490
Guernsey,Jan-21,0
Guernsey,Feb-21,0
Guernsey,Mar-21,0
Guernsey,Apr-21,0
Guernsey,May-21,0
Guernsey,Jun-21,0
Guernsey,Jul-21,0
Guernsey,Aug-21,0
Guernsey,Sep-21,0
Guernsey,Oct-21,0
Guernsey,Nov-21,0
Guernsey,Dec-21,0
Guernsey,Jan-22,0
Guernsey,Feb-22,0
Guernsey,Mar-22,0
Guernsey,Apr-22,0
Guernsey,May-22,0
Guernsey,Jun-22,0
Guernsey,Jul-22,0
Guernsey,Aug-22,0
Guernsey,Sep-22,0
Guernsey,Oct-22,0
Guernsey,Nov-22,0
Guernsey,Dec-22,0
Guinea,Mar-20,22
Guinea,Apr-20,1473
Guinea,May-20,2211
Guinea,Jun-20,1685
Guinea,Jul-20,1917
Guinea,Aug-20,2101
Guinea,Sep-20,1243
Guinea,Oct-20,1420
Guinea,Nov-20,1047
Guinea,Dec-20,603
Guinea,Jan-21,824
Guinea,Feb-21,1446
Guinea,Mar-21,3916
Guinea,Apr-21,2307
Guinea,May-21,962
Guinea,Jun-21,593
Guinea,Jul-21,1918
Guinea,Aug-21,3813
Guinea,Sep-21,910
Guinea,Oct-21,242
Guinea,Nov-21,117
Guinea,Dec-21,1281
Guinea,Jan-22,4115
Guinea,Feb-22,231
Guinea,Mar-22,62
Guinea,Apr-22,90
Guinea,May-22,215
Guinea,Jun-22,53
Guinea,Jul-22,591
Guinea,Aug-22,62
Guinea,Sep-22,182
Guinea,Oct-22,395
Guinea,Nov-22,106
Guinea,Dec-22,57
Guinea,Jan-23,30
Guinea,Feb-23,0
Guinea-Bissau,Mar-20,8
Guinea-Bissau,Apr-20,197
Guinea-Bissau,May-20,1051
Guinea-Bissau,Jun-20,398
Guinea-Bissau,Jul-20,327
Guinea-Bissau,Aug-20,224
Guinea-Bissau,Sep-20,119
Guinea-Bissau,Oct-20,89
Guinea-Bissau,Nov-20,28
Guinea-Bissau,Dec-20,11
Guinea-Bissau,Jan-21,182
Guinea-Bissau,Feb-21,628
Guinea-Bissau,Mar-21,388
Guinea-Bissau,Apr-21,84
Guinea-Bissau,May-21,32
Guinea-Bissau,Jun-21,93
Guinea-Bissau,Jul-21,620
Guinea-Bissau,Aug-21,1320
Guinea-Bissau,Sep-21,308
Guinea-Bissau,Oct-21,27
Guinea-Bissau,Nov-21,306
Guinea-Bissau,Dec-21,44
Guinea-Bissau,Jan-22,1102
Guinea-Bissau,Feb-22,415
Guinea-Bissau,Mar-22,148
Guinea-Bissau,Apr-22,53
Guinea-Bissau,May-22,67
Guinea-Bissau,Jun-22,79
Guinea-Bissau,Jul-22,64
Guinea-Bissau,Aug-22,79
Guinea-Bissau,Sep-22,305
Guinea-Bissau,Oct-22,52
Guinea-Bissau,Nov-22,0
Guinea-Bissau,Dec-22,99
Guinea-Bissau,Jan-23,0
Guinea-Bissau,Feb-23,0
Guyana,Mar-20,27
Guyana,Apr-20,70
Guyana,May-20,71
Guyana,Jun-20,92
Guyana,Jul-20,168
Guyana,Aug-20,893
Guyana,Sep-20,1588
Guyana,Oct-20,1268
Guyana,Nov-20,1244
Guyana,Dec-20,926
Guyana,Jan-21,1309
Guyana,Feb-21,944
Guyana,Mar-21,1664
Guyana,Apr-21,3034
Guyana,May-21,3669
Guyana,Jun-21,3103
Guyana,Jul-21,2468
Guyana,Aug-21,3025
Guyana,Sep-21,6279
Guyana,Oct-21,3721
Guyana,Nov-21,2326
Guyana,Dec-21,1699
Guyana,Jan-22,20316
Guyana,Feb-22,3032
Guyana,Mar-22,332
Guyana,Apr-22,220
Guyana,May-22,1290
Guyana,Jun-22,2632
Guyana,Jul-22,2412
Guyana,Aug-22,1228
Guyana,Sep-22,305
Guyana,Oct-22,97
Guyana,Nov-22,183
Guyana,Dec-22,543
Guyana,Jan-23,787
Guyana,Feb-23,0
Haiti,Mar-20,15
Haiti,Apr-20,61
Haiti,May-20,1508
Haiti,Jun-20,4263
Haiti,Jul-20,1531
Haiti,Aug-20,831
Haiti,Sep-20,531
Haiti,Oct-20,314
Haiti,Nov-20,218
Haiti,Dec-20,727
Haiti,Jan-21,1673
Haiti,Feb-21,859
Haiti,Mar-21,285
Haiti,Apr-21,333
Haiti,May-21,1974
Haiti,Jun-21,3721
Haiti,Jul-21,1482
Haiti,Aug-21,721
Haiti,Sep-21,1126
Haiti,Oct-21,1918
Haiti,Nov-21,1260
Haiti,Dec-21,818
Haiti,Jan-22,3308
Haiti,Feb-22,873
Haiti,Mar-22,213
Haiti,Apr-22,140
Haiti,May-22,224
Haiti,Jun-22,785
Haiti,Jul-22,728
Haiti,Aug-22,1146
Haiti,Sep-22,182
Haiti,Oct-22,78
Haiti,Nov-22,35
Haiti,Dec-22,47
Haiti,Jan-23,183
Haiti,Feb-23,0
High income,Jan-20,102
High income,Feb-20,5231
High income,Mar-20,680377
High income,Apr-20,1840310
High income,May-20,1303632
High income,Jun-20,1438286
High income,Jul-20,2481786
High income,Aug-20,2303422
High income,Sep-20,2692573
High income,Oct-20,6376050
High income,Nov-20,10877232
High income,Dec-20,12114822
High income,Jan-21,12686057
High income,Feb-21,6296772
High income,Mar-21,7041026
High income,Apr-21,6917061
High income,May-21,3697583
High income,Jun-21,1886844
High income,Jul-21,4558146
High income,Aug-21,8342877
High income,Sep-21,7524683
High income,Oct-21,6529446
High income,Nov-21,10259911
High income,Dec-21,20095343
High income,Jan-22,63690932
High income,Feb-22,36326417
High income,Mar-22,38199212
High income,Apr-22,20971265
High income,May-22,14372926
High income,Jun-22,14691867
High income,Jul-22,23484295
High income,Aug-22,20130923
High income,Sep-22,11668091
High income,Oct-22,11464589
High income,Nov-22,10582571
High income,Dec-22,14537591
High income,Jan-23,8820614
High income,Feb-23,254070
Honduras,Mar-20,141
Honduras,Apr-20,630
Honduras,May-20,4451
Honduras,Jun-20,14356
Honduras,Jul-20,22456
Honduras,Aug-20,19000
Honduras,Sep-20,15886
Honduras,Oct-20,19988
Honduras,Nov-20,11365
Honduras,Dec-20,13574
Honduras,Jan-21,26016
Honduras,Feb-21,22461
Honduras,Mar-21,18739
Honduras,Apr-21,23290
Honduras,May-21,25894
Honduras,Jun-21,24533
Honduras,Jul-21,34351
Honduras,Aug-21,41646
Honduras,Sep-21,27237
Honduras,Oct-21,9387
Honduras,Nov-21,2478
Honduras,Dec-21,1543
Honduras,Jan-22,12472
Honduras,Feb-22,19338
Honduras,Mar-22,9850
Honduras,Apr-22,2117
Honduras,May-22,2192
Honduras,Jun-22,1984
Honduras,Jul-22,12546
Honduras,Aug-22,13542
Honduras,Sep-22,2948
Honduras,Oct-22,597
Honduras,Nov-22,1035
Honduras,Dec-22,7892
Honduras,Jan-23,4842
Honduras,Feb-23,0
Hong Kong,Jan-20,12
Hong Kong,Feb-20,83
Hong Kong,Mar-20,585
Hong Kong,Apr-20,357
Hong Kong,May-20,47
Hong Kong,Jun-20,121
Hong Kong,Jul-20,2067
Hong Kong,Aug-20,1538
Hong Kong,Sep-20,277
Hong Kong,Oct-20,236
Hong Kong,Nov-20,991
Hong Kong,Dec-20,2532
Hong Kong,Jan-21,1606
Hong Kong,Feb-21,553
Hong Kong,Mar-21,462
Hong Kong,Apr-21,307
Hong Kong,May-21,67
Hong Kong,Jun-21,82
Hong Kong,Jul-21,61
Hong Kong,Aug-21,128
Hong Kong,Sep-21,106
Hong Kong,Oct-21,152
Hong Kong,Nov-21,90
Hong Kong,Dec-21,213
Hong Kong,Jan-22,1548
Hong Kong,Feb-22,261547
Hong Kong,Mar-22,881671
Hong Kong,Apr-22,46795
Hong Kong,May-22,8489
Hong Kong,Jun-22,33098
Hong Kong,Jul-22,108197
Hong Kong,Aug-22,186809
Hong Kong,Sep-22,224601
Hong Kong,Oct-22,153304
Hong Kong,Nov-22,199537
Hong Kong,Dec-22,507388
Hong Kong,Jan-23,250473
Hong Kong,Feb-23,0
Hungary,Mar-20,492
Hungary,Apr-20,2283
Hungary,May-20,1101
Hungary,Jun-20,279
Hungary,Jul-20,350
Hungary,Aug-20,1634
Hungary,Sep-20,20322
Hungary,Oct-20,48860
Hungary,Nov-20,141801
Hungary,Dec-20,105392
Hungary,Jan-21,45072
Hungary,Feb-21,61013
Hungary,Mar-21,223834
Hungary,Apr-21,126915
Hungary,May-21,25190
Hungary,Jun-21,3590
Hungary,Jul-21,1363
Hungary,Aug-21,2846
Hungary,Sep-21,10368
Hungary,Oct-21,40714
Hungary,Nov-21,239689
Hungary,Dec-21,153307
Hungary,Jan-22,296990
Hungary,Feb-22,234139
Hungary,Mar-22,64327
Hungary,Apr-22,49146
Hungary,May-22,16760
Hungary,Jun-22,10348
Hungary,Jul-22,37356
Hungary,Aug-22,83066
Hungary,Sep-22,45595
Hungary,Oct-22,47371
Hungary,Nov-22,24839
Hungary,Dec-22,19464
Hungary,Jan-23,6011
Hungary,Feb-23,620
Iceland,Feb-20,1
Iceland,Mar-20,1134
Iceland,Apr-20,662
Iceland,May-20,9
Iceland,Jun-20,18
Iceland,Jul-20,61
Iceland,Aug-20,222
Iceland,Sep-20,621
Iceland,Oct-20,2137
Iceland,Nov-20,527
Iceland,Dec-20,362
Iceland,Jan-21,248
Iceland,Feb-21,48
Iceland,Mar-21,156
Iceland,Apr-21,267
Iceland,May-21,104
Iceland,Jun-21,73
Iceland,Jul-21,1310
Iceland,Aug-21,2830
Iceland,Sep-21,1012
Iceland,Oct-21,1691
Iceland,Nov-21,4402
Iceland,Dec-21,9165
Iceland,Jan-22,40614
Iceland,Feb-22,62171
Iceland,Mar-22,51547
Iceland,Apr-22,4461
Iceland,May-22,2712
Iceland,Jun-22,5696
Iceland,Jul-22,8170
Iceland,Aug-22,2560
Iceland,Sep-22,920
Iceland,Oct-22,719
Iceland,Nov-22,745
Iceland,Dec-22,873
Iceland,Jan-23,714
Iceland,Feb-23,0
India,Jan-20,1
India,Feb-20,2
India,Mar-20,1394
India,Apr-20,33466
India,May-20,155746
India,Jun-20,394872
India,Jul-20,1110507
India,Aug-20,1995178
India,Sep-20,2621418
India,Oct-20,1871498
India,Nov-20,1278727
India,Dec-20,823900
India,Jan-21,470901
India,Feb-21,354631
India,Mar-21,1109424
India,Apr-21,6943304
India,May-21,9010075
India,Jun-21,2236590
India,Jul-21,1244190
India,Aug-21,1155021
India,Sep-21,955862
India,Oct-21,519107
India,Nov-21,310962
India,Dec-21,264803
India,Jan-22,6607920
India,Feb-22,1461546
India,Mar-22,94730
India,Apr-22,53413
India,May-22,81644
India,Jun-22,308402
India,Jul-22,567041
India,Aug-22,400064
India,Sep-22,154773
India,Oct-22,63685
India,Nov-22,21004
India,Dec-22,6010
India,Jan-23,4247
India,Feb-23,128
Indonesia,Mar-20,1528
Indonesia,Apr-20,8590
Indonesia,May-20,16355
Indonesia,Jun-20,29912
Indonesia,Jul-20,51991
Indonesia,Aug-20,66420
Indonesia,Sep-20,112212
Indonesia,Oct-20,123080
Indonesia,Nov-20,128795
Indonesia,Dec-20,204315
Indonesia,Jan-21,335116
Indonesia,Feb-21,256320
Indonesia,Mar-21,177078
Indonesia,Apr-21,156656
Indonesia,May-21,153335
Indonesia,Jun-21,356569
Indonesia,Jul-21,1231386
Indonesia,Aug-21,680143
Indonesia,Sep-21,125303
Indonesia,Oct-21,29254
Indonesia,Nov-21,12051
Indonesia,Dec-21,6311
Indonesia,Jan-22,90650
Indonesia,Feb-22,1211078
Indonesia,Mar-22,448370
Indonesia,Apr-22,33978
Indonesia,May-22,8177
Indonesia,Jun-22,33487
Indonesia,Jul-22,118638
Indonesia,Aug-22,151710
Indonesia,Sep-22,72816
Indonesia,Oct-22,61455
Indonesia,Nov-22,171765
Indonesia,Dec-22,54971
Indonesia,Jan-23,10201
Indonesia,Feb-23,273
International,Feb-20,705
International,Mar-20,9
International,Apr-20,7
International,May-20,0
International,Jun-20,0
International,Jul-20,0
International,Aug-20,0
International,Sep-20,0
International,Oct-20,0
International,Nov-20,0
International,Dec-20,0
International,Jan-21,0
International,Feb-21,0
International,Mar-21,0
International,Apr-21,0
International,May-21,0
International,Jun-21,0
International,Jul-21,0
International,Aug-21,0
International,Sep-21,0
International,Oct-21,0
International,Nov-21,0
International,Dec-21,0
International,Jan-22,0
International,Feb-22,0
International,Mar-22,0
International,Apr-22,0
International,May-22,0
International,Jun-22,0
International,Jul-22,0
International,Aug-22,0
International,Sep-22,0
International,Oct-22,0
International,Nov-22,0
International,Dec-22,0
International,Jan-23,0
International,Feb-23,0
Iran,Feb-20,593
Iran,Mar-20,44012
Iran,Apr-20,50035
Iran,May-20,56826
Iran,Jun-20,76196
Iran,Jul-20,76542
Iran,Aug-20,71008
Iran,Sep-20,82007
Iran,Oct-20,155553
Iran,Nov-20,349298
Iran,Dec-20,263072
Iran,Jan-21,192857
Iran,Feb-21,213170
Iran,Mar-21,254395
Iran,Apr-21,613513
Iran,May-21,414059
Iran,Jun-21,291421
Iran,Jul-21,666451
Iran,Aug-21,1121055
Iran,Sep-21,594977
Iran,Oct-21,337598
Iran,Nov-21,192807
Iran,Dec-21,76956
Iran,Jan-22,178773
Iran,Feb-22,678255
Iran,Mar-22,110791
Iran,Apr-22,59433
Iran,May-22,10381
Iran,Jun-22,6092
Iran,Jul-22,152900
Iran,Aug-22,137935
Iran,Sep-22,19687
Iran,Oct-22,9002
Iran,Nov-22,2056
Iran,Dec-22,1434
Iran,Jan-23,3210
Iran,Feb-23,117
Iraq,Feb-20,13
Iraq,Mar-20,681
Iraq,Apr-20,1391
Iraq,May-20,4354
Iraq,Jun-20,42670
Iraq,Jul-20,75500
Iraq,Aug-20,110325
Iraq,Sep-20,128047
Iraq,Oct-20,109649
Iraq,Nov-20,79919
Iraq,Dec-20,42742
Iraq,Jan-21,24345
Iraq,Feb-21,75853
Iraq,Mar-21,155435
Iraq,Apr-21,214275
Iraq,May-21,136153
Iraq,Jun-21,144552
Iraq,Jul-21,280695
Iraq,Aug-21,261551
Iraq,Sep-21,115153
Iraq,Oct-21,51945
Iraq,Nov-21,25924
Iraq,Dec-21,12568
Iraq,Jan-22,116842
Iraq,Feb-22,92211
Iraq,Mar-22,16757
Iraq,Apr-22,5542
Iraq,May-22,3062
Iraq,Jun-22,20508
Iraq,Jul-22,96136
Iraq,Aug-22,13073
Iraq,Sep-22,2111
Iraq,Oct-22,1502
Iraq,Nov-22,2240
Iraq,Dec-22,1383
Iraq,Jan-23,438
Iraq,Feb-23,0
Ireland,Feb-20,1
Ireland,Mar-20,3234
Ireland,Apr-20,17377
Ireland,May-20,4378
Ireland,Jun-20,483
Ireland,Jul-20,592
Ireland,Aug-20,2746
Ireland,Sep-20,7344
Ireland,Oct-20,25301
Ireland,Nov-20,11088
Ireland,Dec-20,19235
Ireland,Jan-21,104768
Ireland,Feb-21,23045
Ireland,Mar-21,16262
Ireland,Apr-21,13016
Ireland,May-21,13173
Ireland,Jun-21,9888
Ireland,Jul-21,29068
Ireland,Aug-21,51471
Ireland,Sep-21,40368
Ireland,Oct-21,55662
Ireland,Nov-21,124521
Ireland,Dec-21,218444
Ireland,Jan-22,394449
Ireland,Feb-22,122946
Ireland,Mar-22,159003
Ireland,Apr-22,57687
Ireland,May-22,44520
Ireland,Jun-22,38982
Ireland,Jul-22,43552
Ireland,Aug-22,12790
Ireland,Sep-22,6697
Ireland,Oct-22,8666
Ireland,Nov-22,8229
Ireland,Dec-22,7120
Ireland,Jan-23,12585
Ireland,Feb-23,564
Isle of Man,Mar-20,60
Isle of Man,Apr-20,255
Isle of Man,May-20,21
Isle of Man,Jun-20,0
Isle of Man,Jul-20,0
Isle of Man,Aug-20,0
Isle of Man,Sep-20,4
Isle of Man,Oct-20,13
Isle of Man,Nov-20,16
Isle of Man,Dec-20,8
Isle of Man,Jan-21,57
Isle of Man,Feb-21,50
Isle of Man,Mar-21,1085
Isle of Man,Apr-21,18
Isle of Man,May-21,5
Isle of Man,Jun-21,21
Isle of Man,Jul-21,2720
Isle of Man,Aug-21,2343
Isle of Man,Sep-21,906
Isle of Man,Oct-21,2109
Isle of Man,Nov-21,1648
Isle of Man,Dec-21,2302
Isle of Man,Jan-22,7926
Isle of Man,Feb-22,1277
Isle of Man,Mar-22,5744
Isle of Man,Apr-22,3617
Isle of Man,May-22,761
Isle of Man,Jun-22,3497
Isle of Man,Jul-22,1233
Isle of Man,Aug-22,312
Isle of Man,Sep-22,0
Isle of Man,Oct-22,0
Isle of Man,Nov-22,0
Isle of Man,Dec-22,0
Isle of Man,Jan-23,0
Isle of Man,Feb-23,0
Israel,Feb-20,6
Israel,Mar-20,5739
Israel,Apr-20,10179
Israel,May-20,1183
Israel,Jun-20,8359
Israel,Jul-20,46296
Israel,Aug-20,45172
Israel,Sep-20,130505
Israel,Oct-20,66938
Israel,Nov-20,22842
Israel,Dec-20,86071
Israel,Jan-21,220173
Israel,Feb-21,132372
Israel,Mar-21,57298
Israel,Apr-21,5429
Israel,May-21,994
Israel,Jun-21,2302
Israel,Jul-21,32241
Israel,Aug-21,192334
Israel,Sep-21,215866
Israel,Oct-21,45240
Israel,Nov-21,17351
Israel,Dec-21,40272
Israel,Jan-22,1516637
Israel,Feb-22,733934
Israel,Mar-22,283722
Israel,Apr-22,157879
Israel,May-22,62411
Israel,Jun-22,214518
Israel,Jul-22,229023
Israel,Aug-22,51361
Israel,Sep-22,29153
Israel,Oct-22,21881
Israel,Nov-22,37959
Israel,Dec-22,41266
Israel,Jan-23,22504
Israel,Feb-23,469
Italy,Jan-20,2
Italy,Feb-20,1126
Italy,Mar-20,104664
Italy,Apr-20,99671
Italy,May-20,27534
Italy,Jun-20,7729
Italy,Jul-20,6959
Italy,Aug-20,21677
Italy,Sep-20,45647
Italy,Oct-20,364569
Italy,Nov-20,922124
Italy,Dec-20,505612
Italy,Jan-21,445866
Italy,Feb-21,372233
Italy,Mar-21,659634
Italy,Apr-21,437754
Italy,May-21,195168
Italy,Jun-21,42088
Italy,Jul-21,90119
Italy,Aug-21,189963
Italy,Sep-21,132364
Italy,Oct-21,99610
Italy,Nov-21,256582
Italy,Dec-21,1097136
Italy,Jan-22,4857433
Italy,Feb-22,1799720
Italy,Mar-22,1859518
Italy,Apr-22,1820846
Italy,May-22,958210
Italy,Jun-22,1101701
Italy,Jul-22,2516914
Italy,Aug-22,827732
Italy,Sep-22,599521
Italy,Oct-22,1063745
Italy,Nov-22,729637
Italy,Dec-22,883045
Italy,Jan-23,310084
Italy,Feb-23,0
Jamaica,Mar-20,36
Jamaica,Apr-20,386
Jamaica,May-20,164
Jamaica,Jun-20,116
Jamaica,Jul-20,176
Jamaica,Aug-20,1581
Jamaica,Sep-20,4023
Jamaica,Oct-20,2612
Jamaica,Nov-20,1669
Jamaica,Dec-20,2064
Jamaica,Jan-21,2826
Jamaica,Feb-21,7610
Jamaica,Mar-21,15974
Jamaica,Apr-21,6341
Jamaica,May-21,2979
Jamaica,Jun-21,1567
Jamaica,Jul-21,2771
Jamaica,Aug-21,15236
Jamaica,Sep-21,15606
Jamaica,Oct-21,5277
Jamaica,Nov-21,2235
Jamaica,Dec-21,2671
Jamaica,Jan-22,30592
Jamaica,Feb-22,3474
Jamaica,Mar-22,771
Jamaica,Apr-22,1221
Jamaica,May-22,7288
Jamaica,Jun-22,5538
Jamaica,Jul-22,3568
Jamaica,Aug-22,3426
Jamaica,Sep-22,2031
Jamaica,Oct-22,102
Jamaica,Nov-22,586
Jamaica,Dec-22,241
Jamaica,Jan-23,649
Jamaica,Feb-23,222
Japan,Jan-20,13
Japan,Feb-20,230
Japan,Mar-20,2010
Japan,Apr-20,12029
Japan,May-20,2457
Japan,Jun-20,1864
Japan,Jul-20,17651
Japan,Aug-20,32129
Japan,Sep-20,15194
Japan,Oct-20,17744
Japan,Nov-20,47501
Japan,Dec-20,86925
Japan,Jan-21,154991
Japan,Feb-21,41896
Japan,Mar-21,42450
Japan,Apr-21,117685
Japan,May-21,153716
Japan,Jun-21,53096
Japan,Jul-21,127021
Japan,Aug-21,567768
Japan,Sep-21,210700
Japan,Oct-21,17271
Japan,Nov-21,4455
Japan,Dec-21,6509
Japan,Jan-22,1010419
Japan,Feb-22,2269182
Japan,Mar-22,1552111
Japan,Apr-22,1318130
Japan,May-22,970306
Japan,Jun-22,478847
Japan,Jul-22,3463080
Japan,Aug-22,6171466
Japan,Sep-22,2327073
Japan,Oct-22,1030671
Japan,Nov-22,2490716
Japan,Dec-22,4419369
Japan,Jan-23,3320370
Japan,Feb-23,55537
Jersey,Mar-21,0
Jersey,Apr-21,0
Jersey,May-21,0
Jersey,Jun-21,0
Jersey,Jul-21,0
Jersey,Aug-21,0
Jersey,Sep-21,0
Jersey,Oct-21,0
Jersey,Nov-21,0
Jersey,Dec-21,0
Jersey,Jan-22,0
Jersey,Feb-22,0
Jersey,Mar-22,0
Jersey,Apr-22,0
Jersey,May-22,0
Jersey,Jun-22,0
Jersey,Jul-22,0
Jersey,Aug-22,0
Jersey,Sep-22,0
Jersey,Oct-22,0
Jersey,Nov-22,0
Jersey,Dec-22,0
Jersey,Jan-23,0
Jordan,Mar-20,274
Jordan,Apr-20,179
Jordan,May-20,286
Jordan,Jun-20,393
Jordan,Jul-20,171
Jordan,Aug-20,841
Jordan,Sep-20,9791
Jordan,Oct-20,60782
Jordan,Nov-20,146823
Jordan,Dec-20,75064
Jordan,Jan-21,32361
Jordan,Feb-21,64235
Jordan,Mar-21,220487
Jordan,Apr-21,99796
Jordan,May-21,25161
Jordan,Jun-21,14870
Jordan,Jul-21,19308
Jordan,Aug-21,26414
Jordan,Sep-21,26793
Jordan,Oct-21,38622
Jordan,Nov-21,91402
Jordan,Dec-21,109462
Jordan,Jan-22,161904
Jordan,Feb-22,406399
Jordan,Mar-22,60777
Jordan,Apr-22,3260
Jordan,May-22,1192
Jordan,Jun-22,2260
Jordan,Jul-22,10682
Jordan,Aug-22,25616
Jordan,Sep-22,11502
Jordan,Oct-22,0
Jordan,Nov-22,0
Jordan,Dec-22,0
Jordan,Jan-23,0
Jordan,Feb-23,0
Kazakhstan,Mar-20,343
Kazakhstan,Apr-20,3059
Kazakhstan,May-20,7456
Kazakhstan,Jun-20,11450
Kazakhstan,Jul-20,68059
Kazakhstan,Aug-20,40306
Kazakhstan,Sep-20,10034
Kazakhstan,Oct-20,8992
Kazakhstan,Nov-20,24864
Kazakhstan,Dec-20,26633
Kazakhstan,Jan-21,34648
Kazakhstan,Feb-21,26871
Kazakhstan,Mar-21,34757
Kazakhstan,Apr-21,78067
Kazakhstan,May-21,67396
Kazakhstan,Jun-21,39751
Kazakhstan,Jul-21,210158
Kazakhstan,Aug-21,230112
Kazakhstan,Sep-21,99261
Kazakhstan,Oct-21,57422
Kazakhstan,Nov-21,34708
Kazakhstan,Dec-21,17546
Kazakhstan,Jan-22,252775
Kazakhstan,Feb-22,65377
Kazakhstan,Mar-22,3132
Kazakhstan,Apr-22,691
Kazakhstan,May-22,374
Kazakhstan,Jun-22,982
Kazakhstan,Jul-22,44900
Kazakhstan,Aug-22,38669
Kazakhstan,Sep-22,5215
Kazakhstan,Oct-22,1323
Kazakhstan,Nov-22,703
Kazakhstan,Dec-22,2671
Kazakhstan,Jan-23,8243
Kazakhstan,Feb-23,0
Kenya,Mar-20,59
Kenya,Apr-20,337
Kenya,May-20,1566
Kenya,Jun-20,4404
Kenya,Jul-20,14270
Kenya,Aug-20,13565
Kenya,Sep-20,4328
Kenya,Oct-20,16663
Kenya,Nov-20,28426
Kenya,Dec-20,12840
Kenya,Jan-21,4315
Kenya,Feb-21,5200
Kenya,Mar-21,28085
Kenya,Apr-21,25260
Kenya,May-21,11417
Kenya,Jun-21,13426
Kenya,Jul-21,19052
Kenya,Aug-21,32650
Kenya,Sep-21,13571
Kenya,Oct-21,3876
Kenya,Nov-21,1778
Kenya,Dec-21,39940
Kenya,Jan-22,26353
Kenya,Feb-22,1565
Kenya,Mar-22,477
Kenya,Apr-22,350
Kenya,May-22,1203
Kenya,Jun-22,8718
Kenya,Jul-22,3928
Kenya,Aug-22,561
Kenya,Sep-22,251
Kenya,Oct-22,713
Kenya,Nov-22,2489
Kenya,Dec-22,863
Kenya,Jan-23,311
Kenya,Feb-23,7
Kiribati,May-21,2
Kiribati,Jun-21,0
Kiribati,Jul-21,0
Kiribati,Aug-21,0
Kiribati,Sep-21,0
Kiribati,Oct-21,0
Kiribati,Nov-21,0
Kiribati,Dec-21,0
Kiribati,Jan-22,458
Kiribati,Feb-22,2454
Kiribati,Mar-22,156
Kiribati,Apr-22,15
Kiribati,May-22,17
Kiribati,Jun-22,138
Kiribati,Jul-22,194
Kiribati,Aug-22,0
Kiribati,Sep-22,0
Kiribati,Oct-22,0
Kiribati,Nov-22,0
Kiribati,Dec-22,0
Kiribati,Jan-23,1578
Kiribati,Feb-23,0
Kosovo,Mar-20,106
Kosovo,Apr-20,693
Kosovo,May-20,271
Kosovo,Jun-20,1729
Kosovo,Jul-20,5531
Kosovo,Aug-20,5124
Kosovo,Sep-20,2166
Kosovo,Oct-20,3708
Kosovo,Nov-20,20268
Kosovo,Dec-20,11548
Kosovo,Jan-21,9074
Kosovo,Feb-21,8233
Kosovo,Mar-21,20730
Kosovo,Apr-21,14457
Kosovo,May-21,3364
Kosovo,Jun-21,756
Kosovo,Jul-21,607
Kosovo,Aug-21,36621
Kosovo,Sep-21,15086
Kosovo,Oct-21,690
Kosovo,Nov-21,329
Kosovo,Dec-21,393
Kosovo,Jan-22,44454
Kosovo,Feb-22,20310
Kosovo,Mar-22,1223
Kosovo,Apr-22,602
Kosovo,May-22,286
Kosovo,Jun-22,840
Kosovo,Jul-22,25031
Kosovo,Aug-22,17246
Kosovo,Sep-22,591
Kosovo,Oct-22,94
Kosovo,Nov-22,48
Kosovo,Dec-22,74
Kosovo,Jan-23,264
Kosovo,Feb-23,18
Kuwait,Feb-20,45
Kuwait,Mar-20,244
Kuwait,Apr-20,3735
Kuwait,May-20,23019
Kuwait,Jun-20,19152
Kuwait,Jul-20,20762
Kuwait,Aug-20,18152
Kuwait,Sep-20,20073
Kuwait,Oct-20,20744
Kuwait,Nov-20,16709
Kuwait,Dec-20,7949
Kuwait,Jan-21,14673
Kuwait,Feb-21,25595
Kuwait,Mar-21,41251
Kuwait,Apr-21,41888
Kuwait,May-21,35231
Kuwait,Jun-21,47465
Kuwait,Jul-21,41144
Kuwait,Aug-21,12029
Kuwait,Sep-21,1795
Kuwait,Oct-21,1023
Kuwait,Nov-21,684
Kuwait,Dec-21,3773
Kuwait,Jan-22,128582
Kuwait,Feb-22,74177
Kuwait,Mar-22,9084
Kuwait,Apr-22,2431
Kuwait,May-22,1816
Kuwait,Jun-22,9779
Kuwait,Jul-22,10726
Kuwait,Aug-22,3665
Kuwait,Sep-22,1125
Kuwait,Oct-22,3553
Kuwait,Nov-22,599
Kuwait,Dec-22,75
Kuwait,Jan-23,111
Kuwait,Feb-23,0
Kyrgyzstan,Mar-20,107
Kyrgyzstan,Apr-20,639
Kyrgyzstan,May-20,1002
Kyrgyzstan,Jun-20,3758
Kyrgyzstan,Jul-20,30299
Kyrgyzstan,Aug-20,8093
Kyrgyzstan,Sep-20,2771
Kyrgyzstan,Oct-20,12209
Kyrgyzstan,Nov-20,14300
Kyrgyzstan,Dec-20,7856
Kyrgyzstan,Jan-21,3554
Kyrgyzstan,Feb-21,1663
Kyrgyzstan,Mar-21,2287
Kyrgyzstan,Apr-21,6737
Kyrgyzstan,May-21,9454
Kyrgyzstan,Jun-21,20274
Kyrgyzstan,Jul-21,37889
Kyrgyzstan,Aug-21,12842
Kyrgyzstan,Sep-21,2798
Kyrgyzstan,Oct-21,2727
Kyrgyzstan,Nov-21,2092
